user_id,book_id,svd_score,knn_score,cb_score,hybrid_score,rank
U0264,B0183,0.0,0.0,0.25925925925925924,0.2074074074074074,6
U0264,B0166,0.0,0.2522567984300532,0.16666666666666666,0.15855901317633866,7
U0264,B0034,0.0,0.0,0.16666666666666666,0.13333333333333333,8
U0264,B0145,0.0,1.0,0.0,0.1,9
U0264,BOK_056,1.0,0.0,0.0,0.1,10
U0265,B0117,0.0,0.05012622907254851,1.0,0.805012622907255,1
U0265,B0271,0.0,0.8650013287270792,0.4444444444444445,0.44205568842826354,2
U0265,B0130,0.0,0.0,0.4444444444444445,0.3555555555555556,3
U0265,B0160,0.0,0.7846797767738506,0.16666666666666666,0.2118013110107184,4
U0265,B0024,0.0,0.0,0.25925925925925924,0.2074074074074074,5
U0265,B0223,0.0,0.0,0.25925925925925924,0.2074074074074074,6
U0265,B0221,0.0,0.0,0.16666666666666666,0.13333333333333333,7
U0265,B0298,0.0,1.0,0.0,0.1,8
U0265,BOK_110,1.0,0.0,0.0,0.1,9
U0265,B0017,0.0,0.0,0.11111111111111112,0.0888888888888889,10
U0266,B0282,0.0,0.09409106315670544,1.0,0.8094091063156705,1
U0266,B0276,0.0,1.0,0.4444444444444445,0.4555555555555556,2
U0266,B0247,0.0,0.0,0.25925925925925924,0.2074074074074074,3
U0266,B0172,0.0,0.0,0.16666666666666666,0.13333333333333333,4
U0266,BOK_056,1.0,0.0,0.0,0.1,5
U0266,B0076,0.0,0.0,0.11111111111111112,0.0888888888888889,6
U0266,BOK_265,0.0,0.0,0.07407407407407406,0.05925925925925925,7
U0266,BOK_295,0.5778000206891231,0.0,0.0,0.05778000206891231,8
U0266,BOK_117,0.5563405971986523,0.0,0.0,0.05563405971986523,9
U0266,BOK_210,0.0,0.0,0.0476190476190476,0.038095238095238085,10
U0267,B0269,0.0,1.0,0.0,0.6,1
U0267,B0226,0.0,0.37702585673636024,0.5555555555555556,0.3373266251529273,2
U0267,B0293,0.0,0.5316714091302734,0.0,0.31900284547816404,3
U0267,B0188,0.0,0.0849313373747371,1.0,0.25095880242484225,4
U0267,B0018,0.0,0.0,1.0,0.2,5
U0267,B0061,0.0,0.0,1.0,0.2,6
U0267,B0144,0.0,0.0,1.0,0.2,7
U0267,B0157,0.0,0.0,1.0,0.2,8
U0267,B0229,0.0,0.0,1.0,0.2,9
U0267,BOK_009,1.0,0.0,0.0,0.2,10
U0268,B0104,0.0,1.0,0.0,0.6,1
U0268,B0228,0.0,0.6689967105263158,0.0,0.40139802631578947,2
U0268,B0064,0.0,0.34838516746411485,0.13636363636363638,0.23630382775119618,3
U0268,B0262,0.0,0.08137709330143542,0.8181818181818183,0.21246261961722493,4
U0268,B0077,0.0,0.0,1.0,0.2,5
U0268,B0007,0.0,0.3044258373205742,0.022727272727272724,0.18720095693779906,6
U0268,B0186,0.0,0.31059360047846885,0.0,0.1863561602870813,7
U0268,B0150,0.0,0.0,0.8181818181818183,0.1636363636363637,8
U0268,B0220,0.0,0.0,0.8181818181818183,0.1636363636363637,9
U0268,B0288,0.0,0.0,0.8181818181818183,0.1636363636363637,10
U0269,B0267,0.0,1.0,0.0,0.6,1
U0269,B0102,0.0,0.5360289283366205,0.0,0.3216173570019723,2
U0269,B0229,0.0,0.0,1.0,0.2,3
U0269,BOK_017,1.0,0.0,0.0,0.2,4
U0269,BOK_056,1.0,0.0,0.0,0.2,5
U0269,BOK_094,1.0,0.0,0.0,0.2,6
U0269,BOK_110,1.0,0.0,0.0,0.2,7
U0269,BOK_117,1.0,0.0,0.0,0.2,8
U0269,BOK_295,1.0,0.0,0.0,0.2,9
U0269,B0003,0.0,0.32642998027613407,0.0,0.19585798816568042,10
U0270,B0042,0.0,1.0,0.3243243243243244,0.6648648648648648,1
U0270,B0017,0.0,0.20966310183032502,1.0,0.32579786109819503,2
U0270,B0075,0.0,0.2852009975905652,0.7297297297297298,0.3170665445002851,3
U0270,B0298,0.0,0.46759944202561604,0.0810810810810811,0.29677588143158584,4
U0270,BOK_295,1.0,0.0,0.009009009009009,0.20180180180180182,5
U0270,B0117,0.0,0.0,0.8918918918918919,0.1783783783783784,6
U0270,BOK_056,0.7748840494560673,0.0,0.0,0.15497680989121346,7
U0270,B0198,0.0,0.20049034112524838,0.1711711711711712,0.15452843890938325,8
U0270,BOK_117,0.7331622959543251,0.0,0.0,0.14663245919086504,9
U0270,B0019,0.0,0.0,0.7297297297297298,0.14594594594594598,10
U0271,B0056,0.0,0.0,1.0,0.8,1
U0271,B0243,0.0,0.0,1.0,0.8,2
U0271,B0285,0.0,0.0,1.0,0.8,3
U0271,B0028,0.0,0.0,0.4444444444444445,0.3555555555555556,4
U0271,B0050,0.0,0.0,0.4444444444444445,0.3555555555555556,5
U0271,B0135,0.0,0.0,0.4444444444444445,0.3555555555555556,6
U0271,B0011,0.0,0.5999780929952352,0.25925925925925924,0.2674052167069309,7
U0271,B0040,0.0,0.0,0.25925925925925924,0.2074074074074074,8
U0271,B0122,0.0,0.0,0.25925925925925924,0.2074074074074074,9
U0271,B0072,0.0,0.0,0.16666666666666666,0.13333333333333333,10
U0272,BOK_239,0.0,0.0,1.0,0.8,1
U0272,B0256,0.0,0.0,0.4444444444444445,0.3555555555555556,2
U0272,B0176,0.0,0.0,0.25925925925925924,0.2074074074074074,3
U0272,B0234,0.0,0.0,0.16666666666666666,0.13333333333333333,4
U0272,B0079,0.0,1.0,0.0,0.1,5
U0272,BOK_294,1.0,0.0,0.0,0.1,6
U0272,BOK_056,0.9736931764029776,0.0,0.0,0.09736931764029777,7
U0272,BOK_243,0.0,0.0,0.11111111111111112,0.0888888888888889,8
U0272,BOK_295,0.6711121373971114,0.0,0.0,0.06711121373971114,9
U0272,BOK_110,0.5977176320494155,0.0,0.0,0.059771763204941555,10
U0273,B0157,0.0,0.0,1.0,0.8,1
U0273,B0132,0.0,0.0,0.4444444444444445,0.3555555555555556,2
U0273,B0265,0.0,0.0,0.4444444444444445,0.3555555555555556,3
U0273,B0024,0.0,0.0,0.25925925925925924,0.2074074074074074,4
U0273,B0273,0.0,0.0,0.25925925925925924,0.2074074074074074,5
U0273,B0017,0.0,0.0,0.16666666666666666,0.13333333333333333,6
U0273,B0296,0.0,0.0,0.16666666666666666,0.13333333333333333,7
U0273,B0018,0.0,1.0,0.0,0.1,8
U0273,BOK_295,1.0,0.0,0.0,0.1,9
U0273,BOK_056,0.9058017862279272,0.0,0.0,0.09058017862279272,10
U0274,BOK_159,0.0,0.0,1.0,0.8,1
U0274,B0170,0.0,0.0,0.8630136986301371,0.6904109589041098,2
U0274,B0263,0.0,0.0,0.8630136986301371,0.6904109589041098,3
U0274,B0080,0.0,0.0,0.38356164383561653,0.3068493150684932,4
U0274,B0133,0.0,0.0,0.38356164383561653,0.3068493150684932,5
U0274,BOK_199,0.0,0.0,0.38356164383561653,0.3068493150684932,6
U0274,B0101,0.0,0.0,0.22374429223744294,0.17899543378995436,7
U0274,B0217,0.0,0.0,0.22374429223744294,0.17899543378995436,8
U0274,BOK_113,0.0,0.0,0.22374429223744294,0.17899543378995436,9
U0274,B0188,0.0,0.0,0.14383561643835618,0.11506849315068496,10
U0275,B0064,0.0,1.0,0.012345679012345666,0.6024691358024691,1
U0275,B0030,0.0,0.7448204598295014,0.0,0.4468922758977008,2
U0275,BOK_056,1.0,0.0,1.0,0.4,3
U0275,B0254,0.0,0.6176698527512271,0.0,0.37060191165073625,4
U0275,B0012,0.0,0.0,1.0,0.2,5
U0275,B0020,0.0,0.0,1.0,0.2,6
U0275,B0021,0.0,0.0,1.0,0.2,7
U0275,B0060,0.0,0.0,1.0,0.2,8
U0275,B0126,0.0,0.0,1.0,0.2,9
U0275,BOK_110,0.9097821735033399,0.0,0.0,0.181956434700668,10
U0276,B0230,0.0,1.0,0.0,0.6,1
U0276,B0238,0.0,0.8641884288541385,0.16666666666666666,0.5518463906458164,2
U0276,B0050,0.0,0.4500019401653021,0.0,0.27000116409918123,3
U0276,B0111,0.0,0.0,1.0,0.2,4
U0276,BOK_110,1.0,0.0,0.0,0.2,5
U0276,BOK_094,0.950730286475538,0.0,0.0,0.1901460572951076,6
U0276,B0015,0.0,0.0,0.8809523809523809,0.1761904761904762,7
U0276,BOK_295,0.8702467999565479,0.0,0.0,0.17404935999130958,8
U0276,B0110,0.0,0.0,0.8214285714285714,0.16428571428571428,9
U0276,B0126,0.0,0.0,0.761904761904762,0.1523809523809524,10
U0277,B0080,0.0,0.8159659839501736,1.0,0.8815965983950174,1
U0277,B0219,0.0,0.0,1.0,0.8,2
U0277,B0073,0.0,0.0,0.5833333333333333,0.4666666666666666,3
U0277,B0299,0.0,0.0,0.5833333333333333,0.4666666666666666,4
U0277,B0182,0.0,0.0,0.37499999999999994,0.3,5
U0277,B0263,0.0,0.0,0.37499999999999994,0.3,6
U0277,B0170,0.0,0.0,0.25,0.2,7
U0277,B0192,0.0,0.0,0.25,0.2,8
U0277,B0209,0.0,0.0,0.16666666666666663,0.1333333333333333,9
U0277,BOK_014,0.0,0.0,0.16666666666666663,0.1333333333333333,10
U0278,B0004,0.0,0.7346841786917826,1.0,0.8734684178691783,1
U0278,B0077,0.0,0.0,0.4444444444444445,0.3555555555555556,2
U0278,B0051,0.0,0.2533915147325672,0.25925925925925924,0.23274655888066412,3
U0278,B0085,0.0,0.0,0.16666666666666666,0.13333333333333333,4
U0278,B0104,0.0,1.0,0.0,0.1,5
U0278,BOK_056,1.0,0.0,0.0,0.1,6
U0278,B0166,0.0,0.0,0.11111111111111112,0.0888888888888889,7
U0278,BOK_117,0.8149090750973026,0.0,0.0,0.08149090750973026,8
U0278,BOK_142,0.0,0.0,0.07407407407407406,0.05925925925925925,9
U0278,BOK_295,0.540142192174386,0.0,0.0,0.0540142192174386,10
U0279,B0123,0.0,0.6616047388260636,1.0,0.8661604738826064,1
U0279,B0185,0.0,0.5451803984921918,0.4444444444444445,0.41007359540477484,2
U0279,B0276,0.0,1.0,0.16666666666666666,0.23333333333333334,3
U0279,B0099,0.0,0.0,0.25925925925925924,0.2074074074074074,4
U0279,BOK_295,1.0,0.0,0.0,0.1,5
U0279,B0130,0.0,0.0,0.11111111111111112,0.0888888888888889,6
U0279,B0038,0.0,0.7620175910967512,0.0,0.07620175910967512,7
U0279,BOK_110,0.6451085779721171,0.0,0.0,0.0645108577972117,8
U0279,BOK_117,0.5947413603585189,0.0,0.0,0.05947413603585189,9
U0279,B0165,0.0,0.0,0.07407407407407406,0.05925925925925925,10
U0280,B0220,0.0,1.0,0.15555555555555553,0.6311111111111111,1
U0280,B0214,0.0,0.5455088195386704,0.37777777777777777,0.40286084727875776,2
U0280,B0062,0.0,0.6367435549525102,0.0,0.38204613297150614,3
U0280,B0277,0.0,0.2430393487109905,1.0,0.3458236092265943,4
U0280,BOK_117,1.0,0.0,0.0,0.2,5
U0280,B0291,0.0,0.0,0.9333333333333332,0.18666666666666665,6
U0280,BOK_295,0.8488401393848032,0.0,0.0,0.16976802787696066,7
U0280,B0053,0.0,0.23164179104477617,0.04444444444444443,0.14787396351575458,8
U0280,B0131,0.0,0.0,0.7333333333333333,0.14666666666666667,9
U0280,B0134,0.0,0.0,0.7111111111111111,0.14222222222222222,10
U0281,BOK_214,0.0,0.0,1.0,0.8,1
U0281,BOK_040,0.0,0.0,0.4444444444444445,0.3555555555555556,2
U0281,B0046,0.0,0.0,0.25925925925925924,0.2074074074074074,3
U0281,BOK_063,0.0,0.0,0.16666666666666666,0.13333333333333333,4
U0281,B0095,0.0,1.0,0.0,0.1,5
U0281,BOK_056,1.0,0.0,0.0,0.1,6
U0281,BOK_002,0.0,0.0,0.11111111111111112,0.0888888888888889,7
U0281,BOK_193,0.6195617425437071,0.0,0.0,0.061956174254370715,8
U0281,BOK_291,0.0,0.0,0.07407407407407406,0.05925925925925925,9
U0281,BOK_043,0.0,0.0,0.0476190476190476,0.038095238095238085,10
U0282,B0019,0.0,0.0,1.0,0.8,1
U0282,B0111,0.0,0.0,0.4444444444444445,0.3555555555555556,2
U0282,B0238,0.0,0.0,0.25925925925925924,0.2074074074074074,3
U0282,B0015,0.0,0.0,0.16666666666666666,0.13333333333333333,4
U0282,B0106,0.0,1.0,0.0,0.1,5
U0282,BOK_056,1.0,0.0,0.0,0.1,6
U0282,BOK_294,0.9760952185960667,0.0,0.0,0.09760952185960668,7
U0282,BOK_295,0.9736463306909259,0.0,0.0,0.0973646330690926,8
U0282,B0233,0.0,0.0,0.11111111111111112,0.0888888888888889,9
U0282,BOK_238,0.8804198195109731,0.0,0.0,0.08804198195109732,10
U0283,B0154,0.0,1.0,0.193609022556391,0.6387218045112781,1
U0283,B0238,0.0,0.7034105345450989,0.4444444444444445,0.5109352096159483,2
U0283,B0132,0.0,0.5151959347210007,0.0,0.3091175608326004,3
U0283,B0111,0.0,0.0,1.0,0.2,4
U0283,B0038,0.0,0.0,0.8120300751879699,0.162406015037594,5
U0283,B0015,0.0,0.05606045799537441,0.38596491228070173,0.110829257253365,6
U0283,B0077,0.0,0.0,0.4736842105263158,0.09473684210526317,7
U0283,B0123,0.0,0.0,0.4736842105263158,0.09473684210526317,8
U0283,B0150,0.0,0.0,0.4736842105263158,0.09473684210526317,9
U0283,B0170,0.0,0.0,0.4736842105263158,0.09473684210526317,10
U0284,B0290,0.0,0.0,1.0,0.8,1
U0284,B0261,0.0,0.0,0.4444444444444445,0.3555555555555556,2
U0284,B0097,0.0,0.0,0.25925925925925924,0.2074074074074074,3
U0284,B0219,0.0,0.0,0.16666666666666666,0.13333333333333333,4
U0284,B0237,0.0,1.0,0.0,0.1,5
U0284,B0267,0.0,1.0,0.0,0.1,6
U0284,BOK_056,1.0,0.0,0.0,0.1,7
U0284,BOK_178,0.0,0.0,0.11111111111111112,0.0888888888888889,8
U0284,B0186,0.0,0.7292350324509589,0.0,0.07292350324509589,9
U0284,B0039,0.0,0.7204842120615473,0.0,0.07204842120615473,10
U0285,B0012,0.0,0.0,1.0,0.8,1
U0285,B0122,0.0,0.0,1.0,0.8,2
U0285,B0179,0.0,0.0,1.0,0.8,3
U0285,B0088,0.0,0.0,0.4444444444444445,0.3555555555555556,4
U0285,B0197,0.0,0.0,0.4444444444444445,0.3555555555555556,5
U0285,B0291,0.0,0.0,0.4444444444444445,0.3555555555555556,6
U0285,B0178,0.0,0.0,0.25925925925925924,0.2074074074074074,7
U0285,B0214,0.0,0.0,0.25925925925925924,0.2074074074074074,8
U0285,B0239,0.0,0.0,0.25925925925925924,0.2074074074074074,9
U0285,B0075,0.0,0.0,0.16666666666666666,0.13333333333333333,10
U0286,B0077,0.0,0.0,1.0,0.8,1
U0286,B0109,0.0,0.0,0.8630136986301371,0.6904109589041098,2
U0286,B0215,0.0,0.5006595171187704,0.38356164383561653,0.3569152667803703,3
U0286,B0069,0.0,0.0,0.38356164383561653,0.3068493150684932,4
U0286,B0051,0.0,0.0,0.3436073059360731,0.27488584474885847,5
U0286,BOK_192,0.0,0.0,0.3036529680365297,0.24292237442922376,6
U0286,B0085,0.0,0.06483340024086706,0.2503805175038052,0.20678775402713087,7
U0286,BOK_272,0.0,0.0,0.23287671232876717,0.18630136986301374,8
U0286,B0058,0.0,0.0,0.22374429223744294,0.17899543378995436,9
U0286,B0166,0.0,0.0,0.1917808219178083,0.15342465753424664,10
U0287,B0236,0.0,1.0,0.21874999999999997,0.6437499999999999,1
U0287,B0271,0.0,0.552842916800514,0.375,0.4067057500803084,2
U0287,B0117,0.0,0.18206803012456724,0.84375,0.27799081807474035,3
U0287,B0178,0.0,0.11014741050076739,1.0,0.26608844630046047,4
U0287,B0123,0.0,0.0,0.84375,0.16875,5
U0287,B0268,0.0,0.0,0.84375,0.16875,6
U0287,B0010,0.0,0.2580576078809294,0.0,0.15483456472855764,7
U0287,B0106,0.0,0.2580576078809294,0.0,0.15483456472855764,8
U0287,B0130,0.0,0.0,0.5625,0.1125,9
U0287,B0221,0.0,0.12513830888389194,0.140625,0.10320798533033515,10
U0288,B0090,0.0,1.0,0.0,0.6,1
U0288,B0183,0.0,0.9322875816993463,0.0,0.5593725490196078,2
U0288,B0217,0.0,0.926797385620915,0.0,0.556078431372549,3
U0288,B0269,0.0,0.5912418300653595,0.017857142857142853,0.3583165266106442,4
U0288,B0194,0.0,0.0,1.0,0.2,5
U0288,BOK_017,1.0,0.0,0.0,0.2,6
U0288,BOK_056,1.0,0.0,0.0,0.2,7
U0288,BOK_094,1.0,0.0,0.0,0.2,8
U0288,BOK_110,1.0,0.0,0.0,0.2,9
U0288,BOK_117,1.0,0.0,0.0,0.2,10
U0289,B0282,0.0,0.09409106315670544,1.0,0.8094091063156705,1
U0289,B0276,0.0,1.0,0.4444444444444445,0.4555555555555556,2
U0289,B0247,0.0,0.0,0.25925925925925924,0.2074074074074074,3
U0289,B0172,0.0,0.0,0.16666666666666666,0.13333333333333333,4
U0289,BOK_295,1.0,0.0,0.0,0.1,5
U0289,B0076,0.0,0.0,0.11111111111111112,0.0888888888888889,6
U0289,BOK_265,0.0,0.0,0.07407407407407406,0.05925925925925925,7
U0289,BOK_056,0.5057599475468377,0.0,0.0,0.05057599475468377,8
U0289,BOK_294,0.49818465717594573,0.0,0.0,0.04981846571759457,9
U0289,BOK_117,0.39726054182639076,0.0,0.0,0.03972605418263908,10
U0290,B0032,0.0,0.0,1.0,0.8,1
U0290,B0083,0.0,0.0,0.8181818181818182,0.6545454545454547,2
U0290,B0054,0.0,0.0,0.5909090909090909,0.4727272727272728,3
U0290,B0009,0.0,0.0,0.5454545454545455,0.43636363636363645,4
U0290,B0139,0.0,0.0,0.3181818181818182,0.2545454545454546,5
U0290,B0169,0.0,1.0,0.0,0.1,6
U0290,BOK_094,1.0,0.0,0.0,0.1,7
U0290,BOK_110,0.9737600211779199,0.0,0.0,0.097376002117792,8
U0290,BOK_193,0.6122202989435062,0.0,0.0,0.06122202989435062,9
U0290,BOK_294,0.5119800995499462,0.0,0.0,0.05119800995499462,10
U0291,B0227,0.0,0.0,1.0,0.8,1
U0291,BOK_205,0.0,0.0,0.4444444444444445,0.3555555555555556,2
U0291,B0120,0.0,0.0,0.25925925925925924,0.2074074074074074,3
U0291,B0163,0.0,0.0,0.16666666666666666,0.13333333333333333,4
U0291,B0055,0.0,1.0,0.0,0.1,5
U0291,BOK_056,1.0,0.0,0.0,0.1,6
U0291,BOK_110,0.8953249203185776,0.0,0.0,0.08953249203185776,7
U0291,BOK_070,0.0,0.0,0.11111111111111112,0.0888888888888889,8
U0291,BOK_167,0.7402169002391927,0.0,0.0,0.07402169002391927,9
U0291,BOK_238,0.6334260595899189,0.0,0.0,0.0633426059589919,10
U0292,B0213,0.0,0.6908385985066053,1.0,0.8690838598506606,1
U0292,B0108,0.0,0.0,1.0,0.8,2
U0292,B0275,0.0,0.0,1.0,0.8,3
U0292,B0222,0.0,0.0,0.4444444444444445,0.3555555555555556,4
U0292,B0295,0.0,0.0,0.4444444444444445,0.3555555555555556,5
U0292,BOK_135,0.0,0.0,0.4444444444444445,0.3555555555555556,6
U0292,B0095,0.0,0.0,0.25925925925925924,0.2074074074074074,7
U0292,B0187,0.0,0.0,0.25925925925925924,0.2074074074074074,8
U0292,B0252,0.0,0.0,0.25925925925925924,0.2074074074074074,9
U0292,B0044,0.0,0.0,0.16666666666666666,0.13333333333333333,10
U0293,B0197,0.0,1.0,0.25019425019425023,0.65003885003885,1
U0293,B0011,0.0,0.7303976477177263,0.0,0.43823858863063575,2
U0293,B0252,0.0,0.6830369644357325,0.0,0.4098221786614395,3
U0293,B0036,0.0,0.0,1.0,0.2,4
U0293,BOK_094,1.0,0.0,0.0,0.2,5
U0293,BOK_110,1.0,0.0,0.0,0.2,6
U0293,BOK_117,1.0,0.0,0.0,0.2,7
U0293,BOK_141,1.0,0.0,0.0,0.2,8
U0293,BOK_237,1.0,0.0,0.0,0.2,9
U0293,BOK_295,1.0,0.0,0.0,0.2,10
U0294,B0024,0.0,0.0,1.0,0.8,1
U0294,B0225,0.0,0.0,0.4444444444444445,0.3555555555555556,2
U0294,B0132,0.0,1.0,0.25925925925925924,0.3074074074074074,3
U0294,B0198,0.0,0.0,0.16666666666666666,0.13333333333333333,4
U0294,B0143,0.0,0.8650194683459118,0.0476190476190476,0.12459718492982927,5
U0294,BOK_094,1.0,0.0,0.0,0.1,6
U0294,BOK_056,0.9589528035944425,0.0,0.0,0.09589528035944425,7
U0294,B0117,0.0,0.0,0.11111111111111112,0.0888888888888889,8
U0294,BOK_117,0.811219842823007,0.0,0.0,0.0811219842823007,9
U0294,BOK_110,0.6880340812853561,0.0,0.0,0.06880340812853562,10
U0295,B0290,0.0,1.0,0.0,0.6,1
U0295,B0069,0.0,0.8257105213626952,0.0,0.49542631281761706,2
U0295,B0276,0.0,0.7462827028044419,0.0,0.4477696216826651,3
U0295,B0124,0.0,0.7064746847355542,0.0,0.4238848108413325,4
U0295,BOK_056,0.9840730601877392,0.0,0.07407407407407406,0.21162942685236266,5
U0295,B0083,0.0,0.0,1.0,0.2,6
U0295,B0157,0.0,0.0,1.0,0.2,7
U0295,B0195,0.0,0.0,1.0,0.2,8
U0295,B0227,0.0,0.0,1.0,0.2,9
U0295,B0229,0.0,0.0,1.0,0.2,10
U0296,B0100,0.0,0.0,1.0,0.8,1
U0296,BOK_269,0.0,0.0,0.4444444444444445,0.3555555555555556,2
U0296,BOK_194,0.0,0.0,0.25925925925925924,0.2074074074074074,3
U0296,B0033,0.0,0.0,0.16666666666666666,0.13333333333333333,4
U0296,B0200,0.0,1.0,0.0,0.1,5
U0296,BOK_056,1.0,0.0,0.0,0.1,6
U0296,BOK_211,0.0,0.0,0.11111111111111112,0.0888888888888889,7
U0296,B0128,0.0,0.6586339035278316,0.0,0.06586339035278316,8
U0296,B0138,0.0,0.0,0.07407407407407406,0.05925925925925925,9
U0296,BOK_094,0.4749944898749668,0.0,0.0,0.04749944898749668,10
U0297,B0024,0.0,0.0,1.0,0.8,1
U0297,B0225,0.0,0.0,0.4444444444444445,0.3555555555555556,2
U0297,B0132,0.0,1.0,0.25925925925925924,0.3074074074074074,3
U0297,B0198,0.0,0.0,0.16666666666666666,0.13333333333333333,4
U0297,B0143,0.0,0.8650194683459118,0.0476190476190476,0.12459718492982927,5
U0297,BOK_117,1.0,0.0,0.0,0.1,6
U0297,BOK_056,0.9436581461800747,0.0,0.0,0.09436581461800747,7
U0297,B0117,0.0,0.0,0.11111111111111112,0.0888888888888889,8
U0297,B0271,0.0,0.0,0.07407407407407406,0.05925925925925925,9
U0297,BOK_110,0.5035613920305372,0.0,0.0,0.05035613920305372,10
U0298,B0282,0.0,1.0,0.0,0.6,1
U0298,B0292,0.0,0.661143330571665,0.0,0.39668599834299895,2
U0298,B0036,0.0,0.4763877381938689,0.0,0.2858326429163213,3
U0298,B0238,0.0,0.44573322286661143,0.0,0.2674399337199668,4
U0298,B0154,0.0,0.3794531897265948,0.0,0.22767191383595686,5
U0298,B0021,0.0,0.0,1.0,0.2,6
U0298,B0116,0.0,0.0,1.0,0.2,7
U0298,B0155,0.0,0.0,1.0,0.2,8
U0298,B0156,0.0,0.0,1.0,0.2,9
U0298,BOK_009,0.0,0.0,1.0,0.2,10
U0299,B0190,0.0,1.0,0.5263157894736842,0.7052631578947368,1
U0299,B0134,0.0,0.9237283046063299,0.2105263157894737,0.5963422459216927,2
U0299,B0212,0.0,0.5626989370007807,0.29385964912280704,0.3963912920250298,3
U0299,B0254,0.0,0.4377815146237463,0.2105263157894737,0.3047741719321425,4
U0299,B0291,0.0,0.13425620082877907,1.0,0.28055372049726746,5
U0299,B0262,0.0,0.24175725181670768,0.5394736842105263,0.2529490879321299,6
U0299,BOK_056,1.0,0.0,0.0,0.2,7
U0299,B0089,0.0,0.33247252417272233,0.0,0.19948351450363339,8
U0299,B0239,0.0,0.0,0.5263157894736842,0.10526315789473684,9
U0299,B0191,0.0,0.0,0.5175438596491228,0.10350877192982455,10
U0300,B0024,0.0,0.0,1.0,0.8,1
U0300,B0225,0.0,0.0,0.4444444444444445,0.3555555555555556,2
U0300,B0132,0.0,1.0,0.25925925925925924,0.3074074074074074,3
U0300,B0198,0.0,0.0,0.16666666666666666,0.13333333333333333,4
U0300,B0143,0.0,0.8650194683459118,0.0476190476190476,0.12459718492982927,5
U0300,BOK_295,1.0,0.0,0.0,0.1,6
U0300,BOK_110,0.9051803562541572,0.0,0.0,0.09051803562541572,7
U0300,BOK_056,0.8971170184375483,0.0,0.0,0.08971170184375483,8
U0300,B0117,0.0,0.0,0.11111111111111112,0.0888888888888889,9
U0300,B0271,0.0,0.0,0.07407407407407406,0.05925925925925925,10
U0301,B0041,0.0,0.0,1.0,0.8,1
U0301,B0108,0.0,0.0,1.0,0.8,2
U0301,B0117,0.0,0.0,1.0,0.8,3
U0301,B0044,0.0,0.0,0.4444444444444445,0.3555555555555556,4
U0301,B0255,0.0,0.0,0.4444444444444445,0.3555555555555556,5
U0301,B0271,0.0,0.0,0.4444444444444445,0.3555555555555556,6
U0301,B0024,0.0,0.0,0.25925925925925924,0.2074074074074074,7
U0301,B0025,0.0,0.0,0.25925925925925924,0.2074074074074074,8
U0301,B0268,0.0,0.0,0.25925925925925924,0.2074074074074074,9
U0301,B0160,0.0,0.0,0.16666666666666666,0.13333333333333333,10
U0302,B0056,0.0,0.9689323293272826,1.0,0.7813593975963695,1
U0302,B0131,0.0,1.0,0.9,0.78,2
U0302,B0277,0.0,0.7335062085473495,0.042857142857142844,0.44867515369983824,3
U0302,B0073,0.0,0.3682242058544857,0.0,0.2209345235126914,4
U0302,B0240,0.0,0.22640003989428012,0.4,0.2158400239365681,5
U0302,B0236,0.0,0.337605345833541,0.0,0.2025632075001246,6
U0302,BOK_056,1.0,0.0,0.0,0.2,7
U0302,BOK_094,1.0,0.0,0.0,0.2,8
U0302,BOK_110,1.0,0.0,0.0,0.2,9
U0302,BOK_117,1.0,0.0,0.0,0.2,10
U0303,B0090,0.0,0.0,1.0,0.8,1
U0303,B0229,0.0,0.0,1.0,0.8,2
U0303,BOK_122,0.0,0.0,1.0,0.8,3
U0303,B0200,0.0,0.0,0.4444444444444445,0.3555555555555556,4
U0303,B0259,0.0,0.0,0.4444444444444445,0.3555555555555556,5
U0303,BOK_003,0.0,0.0,0.4444444444444445,0.3555555555555556,6
U0303,B0037,0.0,0.0,0.25925925925925924,0.2074074074074074,7
U0303,BOK_012,0.0,0.0,0.25925925925925924,0.2074074074074074,8
U0303,BOK_038,0.0,0.0,0.25925925925925924,0.2074074074074074,9
U0303,B0115,0.0,0.0,0.16666666666666666,0.13333333333333333,10
U0304,B0206,0.0,0.0,1.0,0.8,1
U0304,B0195,0.0,0.0,0.4444444444444445,0.3555555555555556,2
U0304,B0264,0.0,0.0,0.25925925925925924,0.2074074074074074,3
U0304,B0030,0.0,0.0,0.16666666666666666,0.13333333333333333,4
U0304,B0050,0.0,1.0,0.0,0.1,5
U0304,BOK_295,1.0,0.0,0.0,0.1,6
U0304,B0189,0.0,0.0,0.11111111111111112,0.0888888888888889,7
U0304,BOK_056,0.8252801057275188,0.0,0.0,0.08252801057275189,8
U0304,BOK_238,0.6905617169714098,0.0,0.0,0.06905617169714098,9
U0304,BOK_094,0.6199206836464647,0.0,0.0,0.06199206836464647,10
U0305,B0115,0.0,0.0,1.0,0.8,1
U0305,B0135,0.0,0.0,1.0,0.8,2
U0305,B0197,0.0,0.0,0.4444444444444445,0.3555555555555556,3
U0305,B0229,0.0,0.0,0.4444444444444445,0.3555555555555556,4
U0305,B0052,0.0,0.0,0.25925925925925924,0.2074074074074074,5
U0305,B0220,0.0,0.0,0.25925925925925924,0.2074074074074074,6
U0305,B0168,0.0,0.0,0.16666666666666666,0.13333333333333333,7
U0305,B0289,0.0,0.0,0.16666666666666666,0.13333333333333333,8
