user_id,book_id,svd_rank,knn_rank,cb_rank,rrf_score,rank
U0243,B0197,inf,3.0,45.0,0.025396825396825397,3
U0243,B0056,inf,8.0,48.0,0.023965141612200435,4
U0243,B0121,inf,inf,1.0,0.01639344262295082,5
U0243,BOK_117,1.0,inf,inf,0.01639344262295082,6
U0243,B0011,inf,2.0,inf,0.016129032258064516,7
U0243,B0134,inf,inf,2.0,0.016129032258064516,8
U0243,BOK_238,2.0,inf,inf,0.016129032258064516,9
U0243,B0293,inf,inf,3.0,0.015873015873015872,10
U0244,B0167,inf,inf,1.0,0.01639344262295082,1
U0244,B0116,inf,inf,2.0,0.016129032258064516,2
U0244,B0098,inf,inf,3.0,0.015873015873015872,3
U0244,B0131,inf,inf,4.0,0.015625,4
U0244,B0134,inf,inf,5.0,0.015384615384615385,5
U0244,B0196,inf,inf,6.0,0.015151515151515152,6
U0244,B0210,inf,inf,7.0,0.014925373134328358,7
U0244,B0262,inf,inf,8.0,0.014705882352941176,8
U0244,B0180,inf,inf,9.0,0.014492753623188406,9
U0244,B0008,inf,8.0,10.0,0.014285714285714285,10
U0245,B0105,inf,4.0,3.0,0.03149801587301587,1
U0245,B0132,inf,2.0,9.0,0.030621785881252923,2
U0245,BOK_056,1.0,inf,13.0,0.03009207275993712,3
U0245,B0088,inf,6.0,15.0,0.028484848484848488,4
U0245,B0298,inf,3.0,21.0,0.02821869488536155,5
U0245,B0197,inf,5.0,31.0,0.026373626373626377,6
U0245,B0006,inf,inf,1.0,0.01639344262295082,7
U0245,B0246,inf,1.0,inf,0.01639344262295082,8
U0245,B0017,inf,inf,2.0,0.016129032258064516,9
U0245,BOK_295,2.0,inf,inf,0.016129032258064516,10
U0246,B0105,inf,6.0,1.0,0.01639344262295082,1
U0246,B0010,inf,9.0,2.0,0.016129032258064516,2
U0246,B0006,inf,inf,3.0,0.015873015873015872,3
U0246,B0202,inf,inf,4.0,0.015625,4
U0246,B0114,inf,inf,5.0,0.015384615384615385,5
U0246,B0298,inf,8.0,6.0,0.015151515151515152,6
U0246,BOK_074,inf,inf,7.0,0.014925373134328358,7
U0246,BOK_144,inf,inf,8.0,0.014705882352941176,8
U0246,BOK_049,inf,inf,9.0,0.014492753623188406,9
U0246,BOK_182,inf,inf,10.0,0.014285714285714285,10
U0247,B0142,inf,2.0,3.0,0.03200204813108039,1
U0247,B0185,inf,6.0,13.0,0.028850145288501453,2
U0247,B0127,inf,8.0,24.0,0.02661064425770308,3
U0247,B0238,inf,7.0,58.0,0.0233999494055148,4
U0247,BOK_295,9.0,inf,55.0,0.02318840579710145,5
U0247,B0023,inf,inf,1.0,0.01639344262295082,6
U0247,B0211,inf,1.0,inf,0.01639344262295082,7
U0247,BOK_056,1.0,inf,inf,0.01639344262295082,8
U0247,B0093,inf,inf,2.0,0.016129032258064516,9
U0247,BOK_110,2.0,inf,inf,0.016129032258064516,10
U0248,BOK_266,inf,inf,1.0,0.01639344262295082,1
U0248,BOK_031,inf,inf,2.0,0.016129032258064516,2
U0248,BOK_257,inf,inf,3.0,0.015873015873015872,3
U0248,BOK_297,inf,inf,4.0,0.015625,4
U0248,BOK_211,inf,inf,5.0,0.015384615384615385,5
U0248,B0230,inf,inf,6.0,0.015151515151515152,6
U0248,B0003,inf,inf,7.0,0.014925373134328358,7
U0248,B0055,inf,inf,8.0,0.014705882352941176,8
U0248,BOK_273,inf,inf,9.0,0.014492753623188406,9
U0248,B0039,inf,inf,10.0,0.014285714285714285,10
U0249,BOK_056,9.0,inf,1.0,0.030886196246139225,1
U0249,BOK_295,1.0,inf,14.0,0.029906956136464335,2
U0249,B0110,inf,1.0,inf,0.01639344262295082,3
U0249,B0019,inf,2.0,inf,0.016129032258064516,4
U0249,B0241,inf,inf,2.0,0.016129032258064516,5
U0249,BOK_117,2.0,inf,inf,0.016129032258064516,6
U0249,B0021,inf,inf,3.0,0.015873015873015872,7
U0249,B0030,inf,3.0,inf,0.015873015873015872,8
U0249,BOK_110,3.0,inf,inf,0.015873015873015872,9
U0249,B0204,inf,inf,4.0,0.015625,10
U0250,B0048,inf,inf,1.0,0.01639344262295082,1
U0250,B0176,inf,inf,2.0,0.016129032258064516,2
U0250,B0181,inf,inf,3.0,0.015873015873015872,3
U0250,B0234,inf,inf,4.0,0.015625,4
U0250,B0275,inf,4.0,5.0,0.015384615384615385,5
U0250,B0063,inf,inf,6.0,0.015151515151515152,6
U0250,B0281,inf,inf,7.0,0.014925373134328358,7
U0250,BOK_153,inf,inf,8.0,0.014705882352941176,8
U0250,B0209,inf,1.0,9.0,0.014492753623188406,9
U0250,B0292,inf,inf,10.0,0.014285714285714285,10
U0251,B0254,inf,2.0,1.0,0.01639344262295082,1
U0251,B0131,inf,inf,2.0,0.016129032258064516,2
U0251,B0246,inf,inf,3.0,0.015873015873015872,3
U0251,B0047,inf,inf,4.0,0.015625,4
U0251,B0134,inf,5.0,5.0,0.015384615384615385,5
U0251,B0036,inf,inf,6.0,0.015151515151515152,6
U0251,B0262,inf,8.0,7.0,0.014925373134328358,7
U0251,B0167,inf,inf,8.0,0.014705882352941176,8
U0251,B0180,inf,inf,9.0,0.014492753623188406,9
U0252,B0213,inf,3.0,1.0,0.01639344262295082,1
U0252,BOK_135,inf,inf,2.0,0.016129032258064516,2
U0252,B0095,inf,inf,3.0,0.015873015873015872,3
U0252,B0218,inf,inf,4.0,0.015625,4
U0252,B0196,inf,inf,5.0,0.015384615384615385,5
U0252,B0210,inf,inf,6.0,0.015151515151515152,6
U0252,BOK_041,inf,inf,7.0,0.014925373134328358,7
U0252,BOK_207,inf,inf,8.0,0.014705882352941176,8
U0252,BOK_115,inf,inf,9.0,0.014492753623188406,9
U0252,BOK_144,inf,inf,10.0,0.014285714285714285,10
U0253,B0083,inf,inf,1.0,0.01639344262295082,1
U0253,B0177,inf,inf,2.0,0.016129032258064516,2
U0253,B0285,inf,inf,3.0,0.015873015873015872,3
U0253,B0062,inf,inf,4.0,0.015625,4
U0253,B0159,inf,inf,5.0,0.015384615384615385,5
U0253,B0032,inf,9.0,6.0,0.015151515151515152,6
U0253,B0106,inf,inf,7.0,0.014925373134328358,7
U0253,B0028,inf,inf,8.0,0.014705882352941176,8
U0253,BOK_137,inf,inf,9.0,0.014492753623188406,9
U0253,B0009,inf,inf,10.0,0.014285714285714285,10
U0254,B0094,inf,1.0,4.0,0.032018442622950824,1
U0254,B0067,inf,8.0,2.0,0.030834914611005692,2
U0254,B0054,inf,10.0,17.0,0.027272727272727275,3
U0254,BOK_017,4.0,inf,50.0,0.02471590909090909,4
U0254,B0038,inf,inf,1.0,0.01639344262295082,5
U0254,BOK_295,1.0,inf,inf,0.01639344262295082,6
U0254,B0136,inf,2.0,inf,0.016129032258064516,7
U0254,BOK_110,2.0,inf,inf,0.016129032258064516,8
U0254,B0111,inf,inf,3.0,0.015873015873015872,9
U0254,B0165,inf,3.0,inf,0.015873015873015872,10
U0255,B0012,inf,inf,1.0,0.01639344262295082,1
U0255,B0277,inf,inf,2.0,0.016129032258064516,2
U0255,B0197,inf,inf,3.0,0.015873015873015872,3
U0255,B0291,inf,inf,4.0,0.015625,4
U0255,B0064,inf,1.0,5.0,0.015384615384615385,5
U0255,B0239,inf,inf,6.0,0.015151515151515152,6
U0255,B0214,inf,inf,7.0,0.014925373134328358,7
U0255,B0191,inf,inf,8.0,0.014705882352941176,8
U0255,B0240,inf,inf,9.0,0.014492753623188406,9
U0255,B0289,inf,10.0,10.0,0.014285714285714285,10
U0256,B0276,inf,5.0,37.0,0.025693893735130847,1
U0256,B0038,inf,1.0,inf,0.01639344262295082,2
U0256,B0058,inf,inf,1.0,0.01639344262295082,3
U0256,BOK_056,1.0,inf,inf,0.01639344262295082,4
U0256,B0031,inf,2.0,inf,0.016129032258064516,5
U0256,B0054,inf,inf,2.0,0.016129032258064516,6
U0256,BOK_294,2.0,inf,inf,0.016129032258064516,7
U0256,B0140,inf,3.0,inf,0.015873015873015872,8
U0256,B0144,inf,inf,3.0,0.015873015873015872,9
U0256,BOK_110,3.0,inf,inf,0.015873015873015872,10
U0257,B0041,inf,inf,1.0,0.01639344262295082,1
U0257,B0255,inf,inf,2.0,0.016129032258064516,2
U0257,B0025,inf,inf,3.0,0.015873015873015872,3
U0257,BOK_028,inf,inf,4.0,0.015625,4
U0257,BOK_163,inf,inf,5.0,0.015384615384615385,5
U0257,BOK_080,inf,inf,6.0,0.015151515151515152,6
U0257,BOK_060,inf,inf,7.0,0.014925373134328358,7
U0257,BOK_254,inf,inf,8.0,0.014705882352941176,8
U0257,BOK_004,inf,inf,9.0,0.014492753623188406,9
U0257,BOK_114,inf,inf,10.0,0.014285714285714285,10
U0258,B0293,inf,inf,1.0,0.01639344262295082,1
U0258,B0257,inf,inf,2.0,0.016129032258064516,2
U0258,B0251,inf,inf,3.0,0.015873015873015872,3
U0258,B0184,inf,inf,4.0,0.015625,4
U0258,B0237,inf,inf,5.0,0.015384615384615385,5
U0258,B0181,inf,4.0,6.0,0.015151515151515152,6
U0258,BOK_153,inf,inf,7.0,0.014925373134328358,7
U0258,B0063,inf,inf,8.0,0.014705882352941176,8
U0258,B0037,inf,inf,9.0,0.014492753623188406,9
U0258,B0115,inf,inf,10.0,0.014285714285714285,10
U0259,B0075,inf,4.0,10.0,0.029910714285714284,1
U0259,B0044,inf,3.0,13.0,0.029571646010002173,2
U0259,B0236,inf,2.0,19.0,0.02878726010616578,3
U0259,B0268,inf,1.0,24.0,0.028298204527712725,4
U0259,B0223,inf,6.0,17.0,0.02813852813852814,5
U0259,B0179,inf,9.0,15.0,0.02782608695652174,6
U0259,B0238,inf,5.0,46.0,0.024818577648766327,7
U0259,B0017,inf,inf,1.0,0.01639344262295082,8
U0259,BOK_117,1.0,inf,inf,0.01639344262295082,9
U0259,B0117,inf,inf,2.0,0.016129032258064516,10
U0260,B0070,inf,inf,1.0,0.01639344262295082,1
U0260,B0097,inf,inf,2.0,0.016129032258064516,2
U0260,B0029,inf,inf,3.0,0.015873015873015872,3
U0260,B0283,inf,inf,4.0,0.015625,4
U0260,B0137,inf,inf,5.0,0.015384615384615385,5
U0260,BOK_283,inf,inf,6.0,0.015151515151515152,6
U0260,B0092,inf,inf,7.0,0.014925373134328358,7
U0260,BOK_240,inf,inf,8.0,0.014705882352941176,8
U0260,B0237,inf,1.0,9.0,0.014492753623188406,9
U0260,B0232,inf,inf,10.0,0.014285714285714285,10
U0261,B0015,inf,inf,1.0,0.01639344262295082,1
U0261,B0111,inf,inf,2.0,0.016129032258064516,2
U0261,B0233,inf,2.0,3.0,0.015873015873015872,3
U0261,B0038,inf,inf,4.0,0.015625,4
U0261,B0019,inf,4.0,5.0,0.015384615384615385,5
U0261,B0238,inf,1.0,6.0,0.015151515151515152,6
U0261,B0169,inf,10.0,7.0,0.014925373134328358,7
U0261,B0211,inf,inf,8.0,0.014705882352941176,8
U0261,B0083,inf,inf,9.0,0.014492753623188406,9
U0261,B0054,inf,9.0,10.0,0.014285714285714285,10
U0262,B0071,inf,5.0,1.0,0.01639344262295082,1
U0262,B0203,inf,inf,2.0,0.016129032258064516,2
U0262,BOK_278,inf,inf,3.0,0.015873015873015872,3
U0262,BOK_133,9.0,inf,4.0,0.015625,4
U0262,BOK_058,inf,inf,5.0,0.015384615384615385,5
U0262,BOK_247,inf,inf,6.0,0.015151515151515152,6
U0262,B0174,inf,inf,7.0,0.014925373134328358,7
U0262,BOK_104,inf,inf,8.0,0.014705882352941176,8
U0262,BOK_022,inf,inf,9.0,0.014492753623188406,9
U0262,BOK_127,inf,inf,10.0,0.014285714285714285,10
U0263,B0062,inf,3.0,4.0,0.03149801587301587,1
U0263,B0036,inf,7.0,3.0,0.030798389007344232,2
U0263,B0214,inf,2.0,12.0,0.030017921146953404,3
U0263,B0011,inf,6.0,14.0,0.028665028665028666,4
U0263,B0022,inf,1.0,23.0,0.02844163539403516,5
U0263,B0262,inf,5.0,51.0,0.024393624393624393,6
U0263,B0122,inf,inf,1.0,0.01639344262295082,7
U0263,BOK_056,1.0,inf,inf,0.01639344262295082,8
U0263,B0032,inf,inf,2.0,0.016129032258064516,9
U0263,BOK_295,2.0,inf,inf,0.016129032258064516,10
U0264,B0144,inf,inf,1.0,0.01639344262295082,1
U0264,B0051,inf,inf,2.0,0.016129032258064516,2
U0264,B0004,inf,inf,3.0,0.015873015873015872,3
U0264,B0162,inf,inf,4.0,0.015625,4
U0264,B0183,inf,inf,5.0,0.015384615384615385,5
U0264,B0077,inf,inf,6.0,0.015151515151515152,6
U0264,B0034,inf,inf,7.0,0.014925373134328358,7
U0264,B0166,inf,3.0,8.0,0.014705882352941176,8
U0264,B0215,inf,inf,9.0,0.014492753623188406,9
U0264,B0092,inf,inf,10.0,0.014285714285714285,10
U0265,B0117,inf,9.0,1.0,0.01639344262295082,1
U0265,B0271,inf,2.0,2.0,0.016129032258064516,2
U0265,B0130,inf,inf,3.0,0.015873015873015872,3
U0265,B0223,inf,inf,4.0,0.015625,4
U0265,B0024,inf,inf,5.0,0.015384615384615385,5
U0265,B0160,inf,3.0,6.0,0.015151515151515152,6
U0265,B0221,inf,inf,7.0,0.014925373134328358,7
U0265,B0017,inf,inf,8.0,0.014705882352941176,8
U0265,BOK_037,inf,inf,9.0,0.014492753623188406,9
U0265,B0178,inf,inf,10.0,0.014285714285714285,10
U0266,B0282,inf,8.0,1.0,0.01639344262295082,1
U0266,B0276,inf,1.0,2.0,0.016129032258064516,2
U0266,B0247,inf,inf,3.0,0.015873015873015872,3
U0266,B0172,inf,inf,4.0,0.015625,4
U0266,B0076,inf,inf,5.0,0.015384615384615385,5
U0266,BOK_265,inf,inf,6.0,0.015151515151515152,6
U0266,BOK_210,inf,inf,7.0,0.014925373134328358,7
U0266,B0032,inf,inf,8.0,0.014705882352941176,8
U0266,B0009,inf,inf,9.0,0.014492753623188406,9
U0266,B0038,inf,7.0,10.0,0.014285714285714285,10
U0267,B0188,inf,5.0,5.0,0.03076923076923077,1
U0267,B0226,inf,3.0,10.0,0.030158730158730156,2
U0267,B0259,inf,4.0,14.0,0.029138513513513514,3
U0267,B0061,inf,inf,1.0,0.01639344262295082,4
U0267,B0269,inf,1.0,inf,0.01639344262295082,5
U0267,BOK_295,1.0,inf,inf,0.01639344262295082,6
U0267,B0018,inf,inf,2.0,0.016129032258064516,7
U0267,B0293,inf,2.0,inf,0.016129032258064516,8
U0267,BOK_009,2.0,inf,inf,0.016129032258064516,9
U0267,B0144,inf,inf,3.0,0.015873015873015872,10
U0268,B0262,inf,7.0,4.0,0.03055037313432836,1
U0268,B0064,inf,3.0,18.0,0.028693528693528692,2
U0268,B0166,inf,10.0,25.0,0.026050420168067225,3
U0268,B0007,inf,5.0,34.0,0.026022913256955812,4
U0268,B0077,inf,inf,1.0,0.01639344262295082,5
U0268,B0104,inf,1.0,inf,0.01639344262295082,6
U0268,BOK_110,1.0,inf,inf,0.01639344262295082,7
U0268,B0150,inf,inf,2.0,0.016129032258064516,8
U0268,B0228,inf,2.0,inf,0.016129032258064516,9
U0268,BOK_133,2.0,inf,inf,0.016129032258064516,10
U0269,B0229,inf,inf,1.0,0.01639344262295082,1
U0269,B0267,inf,1.0,inf,0.01639344262295082,2
U0269,BOK_110,1.0,inf,inf,0.01639344262295082,3
U0269,B0023,inf,inf,2.0,0.016129032258064516,4
U0269,B0102,inf,2.0,inf,0.016129032258064516,5
U0269,BOK_295,2.0,inf,inf,0.016129032258064516,6
U0269,B0003,inf,3.0,inf,0.015873015873015872,7
U0269,B0100,inf,inf,3.0,0.015873015873015872,8
U0269,BOK_056,3.0,inf,inf,0.015873015873015872,9
U0269,B0113,inf,inf,4.0,0.015625,10
U0270,B0017,inf,4.0,1.0,0.032018442622950824,1
U0270,B0075,inf,3.0,3.0,0.031746031746031744,2
U0270,B0042,inf,1.0,12.0,0.03028233151183971,3
U0270,B0198,inf,5.0,28.0,0.02674825174825175,4
U0270,B0298,inf,2.0,38.0,0.026333113890717574,5
U0270,B0236,inf,9.0,29.0,0.025728708679368183,6
U0270,BOK_295,1.0,inf,66.0,0.024329950559458757,7
U0270,BOK_009,9.0,inf,69.0,0.02224469160768453,8
U0270,B0117,inf,inf,2.0,0.016129032258064516,9
U0270,BOK_056,2.0,inf,inf,0.016129032258064516,10
U0271,B0056,inf,inf,1.0,0.01639344262295082,1
U0271,B0243,inf,inf,2.0,0.016129032258064516,2
U0271,B0285,inf,inf,3.0,0.015873015873015872,3
U0271,B0135,inf,inf,4.0,0.015625,4
U0271,B0050,inf,inf,5.0,0.015384615384615385,5
U0271,B0028,inf,inf,6.0,0.015151515151515152,6
U0271,B0122,inf,inf,7.0,0.014925373134328358,7
U0271,B0011,inf,2.0,8.0,0.014705882352941176,8
U0271,B0040,inf,inf,9.0,0.014492753623188406,9
U0271,B0072,inf,inf,10.0,0.014285714285714285,10
U0272,BOK_239,inf,inf,1.0,0.01639344262295082,1
U0272,B0256,inf,inf,2.0,0.016129032258064516,2
U0272,B0176,inf,inf,3.0,0.015873015873015872,3
U0272,B0234,inf,inf,4.0,0.015625,4
U0272,BOK_243,inf,inf,5.0,0.015384615384615385,5
U0272,B0281,inf,inf,6.0,0.015151515151515152,6
U0272,B0292,inf,inf,7.0,0.014925373134328358,7
U0272,B0082,inf,inf,8.0,0.014705882352941176,8
U0272,BOK_112,inf,inf,9.0,0.014492753623188406,9
U0272,BOK_047,inf,inf,10.0,0.014285714285714285,10
U0273,B0157,inf,inf,1.0,0.01639344262295082,1
U0273,B0132,inf,inf,2.0,0.016129032258064516,2
U0273,B0265,inf,inf,3.0,0.015873015873015872,3
U0273,B0273,inf,inf,4.0,0.015625,4
U0273,B0024,inf,inf,5.0,0.015384615384615385,5
U0273,B0017,inf,inf,6.0,0.015151515151515152,6
U0273,B0296,inf,inf,7.0,0.014925373134328358,7
U0273,B0225,inf,inf,8.0,0.014705882352941176,8
U0273,B0121,inf,inf,9.0,0.014492753623188406,9
U0273,B0117,inf,inf,10.0,0.014285714285714285,10
U0274,BOK_159,inf,inf,1.0,0.01639344262295082,1
U0274,B0170,inf,inf,2.0,0.016129032258064516,2
U0274,B0263,inf,inf,3.0,0.015873015873015872,3
U0274,B0080,inf,inf,4.0,0.015625,4
U0274,B0133,inf,inf,5.0,0.015384615384615385,5
U0274,BOK_199,inf,inf,6.0,0.015151515151515152,6
U0274,B0217,inf,inf,7.0,0.014925373134328358,7
U0274,B0101,inf,10.0,8.0,0.014705882352941176,8
U0274,BOK_113,inf,inf,9.0,0.014492753623188406,9
U0274,B0188,inf,inf,10.0,0.014285714285714285,10
U0275,BOK_056,1.0,inf,6.0,0.031544957774465976,1
U0275,B0231,inf,4.0,20.0,0.028125,2
U0275,B0164,inf,5.0,28.0,0.02674825174825175,3
U0275,B0235,inf,6.0,31.0,0.026140526140526144,4
U0275,B0064,inf,1.0,49.0,0.025567754549556326,5
U0275,BOK_094,4.0,inf,57.0,0.024172008547008548,6
U0275,B0012,inf,inf,1.0,0.01639344262295082,7
U0275,B0020,inf,inf,2.0,0.016129032258064516,8
U0275,B0030,inf,2.0,inf,0.016129032258064516,9
U0275,BOK_110,2.0,inf,inf,0.016129032258064516,10
U0276,B0238,inf,2.0,17.0,0.029116045245077504,1
U0276,BOK_094,2.0,inf,40.0,0.026129032258064518,2
U0276,B0111,inf,inf,1.0,0.01639344262295082,3
U0276,B0230,inf,1.0,inf,0.01639344262295082,4
U0276,BOK_110,1.0,inf,inf,0.01639344262295082,5
U0276,B0015,inf,inf,2.0,0.016129032258064516,6
U0276,B0050,inf,3.0,inf,0.015873015873015872,7
U0276,B0110,inf,inf,3.0,0.015873015873015872,8
U0276,BOK_295,3.0,inf,inf,0.015873015873015872,9
U0276,B0126,inf,inf,4.0,0.015625,10
U0277,B0219,inf,inf,1.0,0.01639344262295082,1
U0277,B0080,inf,2.0,2.0,0.016129032258064516,2
U0277,B0299,inf,inf,3.0,0.015873015873015872,3
U0277,B0073,inf,inf,4.0,0.015625,4
U0277,B0182,inf,inf,5.0,0.015384615384615385,5
U0277,B0263,inf,inf,6.0,0.015151515151515152,6
U0277,B0170,inf,inf,7.0,0.014925373134328358,7
U0277,B0192,inf,inf,8.0,0.014705882352941176,8
U0277,BOK_014,inf,inf,9.0,0.014492753623188406,9
U0277,B0209,inf,inf,10.0,0.014285714285714285,10
U0278,B0004,inf,2.0,1.0,0.01639344262295082,1
U0278,B0077,inf,inf,2.0,0.016129032258064516,2
U0278,B0051,inf,5.0,3.0,0.015873015873015872,3
U0278,B0085,inf,inf,4.0,0.015625,4
U0278,B0166,inf,inf,5.0,0.015384615384615385,5
U0278,BOK_142,inf,inf,6.0,0.015151515151515152,6
U0278,BOK_086,inf,inf,7.0,0.014925373134328358,7
U0278,BOK_115,inf,inf,8.0,0.014705882352941176,8
U0278,BOK_234,inf,inf,9.0,0.014492753623188406,9
U0278,B0295,inf,inf,10.0,0.014285714285714285,10
U0279,B0123,inf,3.0,1.0,0.01639344262295082,1
U0279,B0185,inf,4.0,2.0,0.016129032258064516,2
U0279,B0099,inf,inf,3.0,0.015873015873015872,3
U0279,B0276,inf,1.0,4.0,0.015625,4
U0279,B0130,inf,inf,5.0,0.015384615384615385,5
U0279,B0165,inf,inf,6.0,0.015151515151515152,6
U0279,B0235,inf,inf,7.0,0.014925373134328358,7
U0279,B0065,inf,inf,8.0,0.014705882352941176,8
U0279,BOK_126,inf,inf,9.0,0.014492753623188406,9
U0279,BOK_151,inf,inf,10.0,0.014285714285714285,10
U0280,B0277,inf,4.0,1.0,0.032018442622950824,1
U0280,B0214,inf,3.0,10.0,0.030158730158730156,2
U0280,B0134,inf,10.0,4.0,0.029910714285714284,3
U0280,B0122,inf,8.0,11.0,0.028790389395194696,4
U0280,B0167,inf,9.0,13.0,0.02819138376017471,5
U0280,B0220,inf,1.0,30.0,0.02750455373406193,6
U0280,B0053,inf,5.0,48.0,0.024643874643874644,7
U0280,B0209,inf,6.0,49.0,0.024325827078120657,8
U0280,BOK_117,1.0,inf,inf,0.01639344262295082,9
U0280,B0062,inf,2.0,inf,0.016129032258064516,10
U0281,BOK_214,inf,inf,1.0,0.01639344262295082,1
U0281,BOK_040,inf,inf,2.0,0.016129032258064516,2
U0281,B0046,inf,inf,3.0,0.015873015873015872,3
U0281,BOK_063,inf,inf,4.0,0.015625,4
U0281,BOK_002,inf,inf,5.0,0.015384615384615385,5
U0281,BOK_291,inf,inf,6.0,0.015151515151515152,6
U0281,BOK_043,inf,inf,7.0,0.014925373134328358,7
U0281,BOK_190,inf,inf,8.0,0.014705882352941176,8
U0281,B0213,inf,inf,9.0,0.014492753623188406,9
U0281,BOK_295,3.0,inf,10.0,0.014285714285714285,10
U0282,B0019,inf,inf,1.0,0.01639344262295082,1
U0282,B0111,inf,inf,2.0,0.016129032258064516,2
U0282,B0238,inf,inf,3.0,0.015873015873015872,3
U0282,B0015,inf,inf,4.0,0.015625,4
U0282,B0233,inf,inf,5.0,0.015384615384615385,5
U0282,B0038,inf,inf,6.0,0.015151515151515152,6
U0282,B0154,inf,inf,7.0,0.014925373134328358,7
U0282,B0211,inf,inf,8.0,0.014705882352941176,8
U0282,BOK_005,inf,inf,9.0,0.014492753623188406,9
U0282,B0251,inf,inf,10.0,0.014285714285714285,10
U0283,B0238,inf,2.0,9.0,0.030621785881252923,1
U0283,B0154,inf,1.0,18.0,0.02921395544346364,2
U0283,B0015,inf,9.0,10.0,0.02877846790890269,3
U0283,BOK_295,4.0,inf,24.0,0.027529761904761904,4
U0283,BOK_009,5.0,inf,34.0,0.026022913256955812,5
U0283,BOK_273,10.0,inf,67.0,0.02215973003374578,6
U0283,B0111,inf,inf,1.0,0.01639344262295082,7
U0283,BOK_110,1.0,inf,inf,0.01639344262295082,8
U0283,B0038,inf,inf,2.0,0.016129032258064516,9
U0283,BOK_299,2.0,inf,inf,0.016129032258064516,10
U0284,B0290,inf,inf,1.0,0.01639344262295082,1
U0284,B0261,inf,inf,2.0,0.016129032258064516,2
U0284,B0097,inf,inf,3.0,0.015873015873015872,3
U0284,B0219,inf,inf,4.0,0.015625,4
U0284,BOK_178,inf,inf,5.0,0.015384615384615385,5
U0284,BOK_166,inf,inf,6.0,0.015151515151515152,6
U0284,BOK_189,inf,inf,7.0,0.014925373134328358,7
U0284,B0168,inf,inf,8.0,0.014705882352941176,8
U0284,BOK_249,inf,inf,9.0,0.014492753623188406,9
U0284,B0207,inf,inf,10.0,0.014285714285714285,10
U0285,B0012,inf,inf,1.0,0.01639344262295082,1
U0285,B0122,inf,inf,2.0,0.016129032258064516,2
U0285,B0179,inf,inf,3.0,0.015873015873015872,3
U0285,B0197,inf,inf,4.0,0.015625,4
U0285,B0088,inf,inf,5.0,0.015384615384615385,5
U0285,B0291,inf,inf,6.0,0.015151515151515152,6
U0285,B0214,inf,inf,7.0,0.014925373134328358,7
U0285,B0178,inf,inf,8.0,0.014705882352941176,8
U0285,B0239,inf,inf,9.0,0.014492753623188406,9
U0285,B0289,inf,inf,10.0,0.014285714285714285,10
U0286,B0077,inf,inf,1.0,0.01639344262295082,1
U0286,B0109,inf,inf,2.0,0.016129032258064516,2
U0286,B0069,inf,inf,3.0,0.015873015873015872,3
U0286,B0215,inf,2.0,4.0,0.015625,4
U0286,B0051,inf,inf,5.0,0.015384615384615385,5
U0286,BOK_192,inf,inf,6.0,0.015151515151515152,6
U0286,B0085,inf,8.0,7.0,0.014925373134328358,7
U0286,BOK_272,inf,inf,8.0,0.014705882352941176,8
U0286,B0058,inf,inf,9.0,0.014492753623188406,9
U0286,B0166,inf,inf,10.0,0.014285714285714285,10
U0287,B0117,inf,5.0,2.0,0.0315136476426799,1
U0287,B0178,inf,7.0,1.0,0.03131881575727918,2
U0287,B0271,inf,2.0,8.0,0.030834914611005692,3
U0287,B0236,inf,1.0,14.0,0.029906956136464335,4
U0287,B0221,inf,6.0,19.0,0.027809742999616416,5
U0287,BOK_110,1.0,inf,inf,0.01639344262295082,6
U0287,BOK_133,2.0,inf,inf,0.016129032258064516,7
U0287,B0010,inf,3.0,inf,0.015873015873015872,8
U0287,B0268,inf,inf,3.0,0.015873015873015872,9
U0287,BOK_237,3.0,inf,inf,0.015873015873015872,10
U0288,B0269,inf,4.0,61.0,0.023889462809917356,1
U0288,B0187,inf,7.0,56.0,0.02354606278950077,2
U0288,B0217,inf,3.0,73.0,0.023391812865497075,3
U0288,BOK_273,10.0,inf,79.0,0.021479958890030834,4
U0288,B0090,inf,1.0,inf,0.01639344262295082,5
U0288,B0194,inf,inf,1.0,0.01639344262295082,6
U0288,BOK_110,1.0,inf,inf,0.01639344262295082,7
U0288,B0086,inf,inf,2.0,0.016129032258064516,8
U0288,B0183,inf,2.0,inf,0.016129032258064516,9
U0288,BOK_295,2.0,inf,inf,0.016129032258064516,10
U0289,B0282,inf,8.0,1.0,0.01639344262295082,1
U0289,B0276,inf,1.0,2.0,0.016129032258064516,2
U0289,B0247,inf,inf,3.0,0.015873015873015872,3
U0289,B0172,inf,inf,4.0,0.015625,4
U0289,B0076,inf,inf,5.0,0.015384615384615385,5
U0289,BOK_265,inf,inf,6.0,0.015151515151515152,6
U0289,BOK_210,inf,inf,7.0,0.014925373134328358,7
U0289,B0032,inf,inf,8.0,0.014705882352941176,8
U0289,B0009,inf,inf,9.0,0.014492753623188406,9
U0289,B0038,inf,7.0,10.0,0.014285714285714285,10
U0290,B0032,inf,inf,1.0,0.01639344262295082,1
U0290,B0083,inf,inf,2.0,0.016129032258064516,2
U0290,B0054,inf,inf,3.0,0.015873015873015872,3
U0290,B0009,inf,inf,4.0,0.015625,4
U0290,B0139,inf,inf,5.0,0.015384615384615385,5
U0290,BOK_285,inf,inf,6.0,0.015151515151515152,6
